Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat
34972,879304,080.0 090.0,20-1810SR-MX-299-0912-08000900-0125A-7,125,13.162,33.7356,5.427,25.38862,91.14
34972,879305,080.0 090.0,20-1810SR-MX-299-0912-08000900-0140A-3,140,11.817,33.6164,5.122,25.5561,83.55
34972,879306,080.0 090.0,20-1810SR-MX-299-0912-08000900-0150A-7,150,10.83,33.5979,5.138,25.7208,82.04
34972,879307,080.0 090.0,20-1810SR-MX-299-0912-08000900-0170A-3,170,10.003,33.6852,4.117,25.93179,64.6
34972,879308,080.0 090.0,20-1810SR-MX-299-0912-08000900-0200A-3,200,9.496,33.8446,3.691,26.141189999999998,57.32
34972,879309,080.0 090.0,20-1810SR-MX-299-0912-08000900-0230A-3,230,8.899,33.9209,3.401,26.297179999999997,52.14
34972,879310,080.0 090.0,20-1810SR-MX-299-0912-08000900-0250A-7,250,8.624,33.9573,3.361,26.36898,51.21
34972,879311,080.0 090.0,20-1810SR-MX-299-0912-08000900-0270A-3,270,8.205,33.9739,2.944,26.445990000000002,44.44
34972,879312,080.0 090.0,20-1810SR-MX-299-0912-08000900-0300A-7,300,7.848,34.0075,2.508,26.52576,37.56
34972,879313,080.0 090.0,20-1810SR-MX-299-0912-08000900-0320A-3,320,7.475,34.0159,2.04,26.586270000000003,30.29
34972,879314,080.0 090.0,20-1810SR-MX-299-0912-08000900-0380A-3,380,6.735,34.0799,1.257,26.739520000000002,18.35
34972,879315,080.0 090.0,20-1810SR-MX-299-0912-08000900-0400A-7,400,6.539,34.0862,1.171,26.770770000000002,17.02
34972,879316,080.0 090.0,20-1810SR-MX-299-0912-08000900-0440A-3,440,6.052,34.095,0.94,26.840809999999998,13.51
34972,879317,080.0 090.0,20-1810SR-MX-299-0912-08000900-0500A-7,500,5.761,34.1476,0.661,26.91957,9.43
34972,879318,080.0 090.0,20-1810SR-MX-299-0912-08000900-0516A-3,516,5.71,34.1573,0.608,26.933770000000003,8.67
34973,879319,080.0 100.0,20-1810SR-PR-299-1624-08001000-0000A-7,0,18.379,33.5964,5.405,24.1052,100.66
34973,879320,080.0 100.0,20-1810SR-PR-299-1624-08001000-0003A-3,3,18.379,33.5964,5.405,24.10546,100.66
34973,879321,080.0 100.0,20-1810SR-PR-299-1624-08001000-0010A-3,10,18.379,33.5951,5.409,24.10507,100.73
34973,879322,080.0 100.0,20-1810SR-PR-299-1624-08001000-0010B-6,9,18.379,33.5948,,24.1048,
34973,879323,080.0 100.0,20-1810SR-PR-299-1624-08001000-0018A-3,18,18.379,33.5929,5.378,24.10406,100.15
34973,879324,080.0 100.0,20-1810SR-PR-299-1624-08001000-0020A-7,20,18.379,33.5949,5.388,24.10576,100.33
34973,879325,080.0 100.0,20-1810SR-PR-299-1624-08001000-0025A-3,25,18.38,33.5935,5.398,24.104879999999998,100.52
34973,879326,080.0 100.0,20-1810SR-PR-299-1624-08001000-0030A-7,30,18.38,33.5947,5.386,24.10622,100.29
34973,879327,080.0 100.0,20-1810SR-PR-299-1624-08001000-0034A-3,34,18.38,33.5986,5.381,24.10955,100.2
34973,879328,080.0 100.0,20-1810SR-PR-299-1624-08001000-0043A-3,43,18.384,33.5953,5.379,24.10681,100.17
34973,879329,080.0 100.0,20-1810SR-PR-299-1624-08001000-0050A-7,50,18.386,33.5969,5.382,24.10814,100.23
34973,879330,080.0 100.0,20-1810SR-PR-299-1624-08001000-0053A-3,53,18.376,33.5985,5.377,24.1121,100.11
34973,879331,080.0 100.0,20-1810SR-PR-299-1624-08001000-0064A-3,64,17.237,33.4993,5.588,24.3127,101.73
34973,879332,080.0 100.0,20-1810SR-PR-299-1624-08001000-0065B-6,64,16.81,33.4958,,24.4104,
34973,879333,080.0 100.0,20-1810SR-PR-299-1624-08001000-0075B-5,75,15.345,33.4171,5.873,24.68223,102.94
34973,879334,080.0 100.0,20-1810SR-PR-299-1624-08001000-0086A-3,86,14.757,33.4261,5.883,24.81738,101.9
34973,879335,080.0 100.0,20-1810SR-PR-299-1624-08001000-0098A-3,98,14.025,33.512,5.695,25.03865,97.24
34973,879336,080.0 100.0,20-1810SR-PR-299-1624-08001000-0100A-7,100,13.973,33.514,5.711,25.05108,97.4
34973,879337,080.0 100.0,20-1810SR-PR-299-1624-08001000-0112A-3,112,13.688,33.5232,5.621,25.11745,95.31
34973,879338,080.0 100.0,20-1810SR-PR-299-1624-08001000-0125A-3,125,12.942,33.5286,5.495,25.27189,91.74
34973,879339,080.0 100.0,20-1810SR-PR-299-1624-08001000-0145A-3,145,11.531,33.5289,5.033,25.541079999999997,81.55
34973,879340,080.0 100.0,20-1810SR-PR-299-1624-08001000-0150A-7,150,11.453,33.5357,5.016,25.56083,81.14
34973,879341,080.0 100.0,20-1810SR-PR-299-1624-08001000-0171A-3,171,10.373,33.6111,4.322,25.81131,68.33
34973,879342,080.0 100.0,20-1810SR-PR-299-1624-08001000-0200A-7,200,9.547,33.7776,3.618,26.0805,56.22
34973,879343,080.0 100.0,20-1810SR-PR-299-1624-08001000-0201A-3,201,9.59,33.7616,3.653,26.06101,56.82
34973,879344,080.0 100.0,20-1810SR-PR-299-1624-08001000-0231A-3,231,9.072,33.8922,3.16,26.24754,48.62
34973,879345,080.0 100.0,20-1810SR-PR-299-1624-08001000-0250A-7,250,8.895,33.9392,2.869,26.312829999999998,43.98
34973,879346,080.0 100.0,20-1810SR-PR-299-1624-08001000-0271A-3,271,8.493,33.9686,2.719,26.398529999999997,41.31
34973,879347,080.0 100.0,20-1810SR-PR-299-1624-08001000-0300A-7,300,8.0,33.9908,2.591,26.490470000000002,38.93
34973,879348,080.0 100.0,20-1810SR-PR-299-1624-08001000-0320A-3,320,7.733,34.0091,2.191,26.544209999999996,32.72
34973,879349,080.0 100.0,20-1810SR-PR-299-1624-08001000-0380A-3,380,6.853,34.0479,1.547,26.69855,22.64
34973,879350,080.0 100.0,20-1810SR-PR-299-1624-08001000-0400A-7,400,6.647,34.0743,1.32,26.74723,19.23
34973,879351,080.0 100.0,20-1810SR-PR-299-1624-08001000-0440A-3,440,6.338,34.1109,0.928,26.81721,13.42
34973,879352,080.0 100.0,20-1810SR-PR-299-1624-08001000-0500A-7,500,5.75,34.127,0.761,26.904609999999998,10.86
34973,879353,080.0 100.0,20-1810SR-PR-299-1624-08001000-0514A-3,514,5.728,34.1419,0.641,26.91937,9.14
34974,879354,081.7 043.5,20-1810SR-MX-301-2200-08170435-0000A-7,0,18.234,33.6457,5.794,24.17871,107.64
34974,879355,081.7 043.5,20-1810SR-MX-301-2200-08170435-0002A-3,2,18.234,33.6457,5.794,24.17888,107.64
34974,879356,081.7 043.5,20-1810SR-MX-301-2200-08170435-0005A-3,5,17.924,33.6021,5.661,24.22168,104.51
34974,879357,081.7 043.5,20-1810SR-MX-301-2200-08170435-0010A-3,10,16.675,33.5602,5.487,24.48711,98.85
34974,879358,081.7 043.5,20-1810SR-MX-301-2200-08170435-0015A-3,15,15.963,33.5432,5.331,24.6375,94.69
34974,879359,081.7 043.5,20-1810SR-MX-301-2200-08170435-0017A-3,17,15.985,33.5456,5.284,24.634520000000002,93.9
34975,879360,081.8 046.9,20-1810SR-PR-301-1815-08180469-0000A-7,0,18.024,33.6596,5.717,24.240879999999997,105.79
34975,879361,081.8 046.9,20-1810SR-PR-301-1815-08180469-0002A-3,2,18.024,33.6596,5.717,24.24105,105.79
34975,879362,081.8 046.9,20-1810SR-PR-301-1815-08180469-0010A-7,10,17.981,33.6604,5.71,24.25283,105.57
34975,879363,081.8 046.9,20-1810SR-PR-301-1815-08180469-0011A-3,11,17.971,33.6565,5.712,24.252370000000003,105.58
34975,879364,081.8 046.9,20-1810SR-PR-301-1815-08180469-0014A-3,14,17.929,33.6583,5.704,24.264229999999998,105.35
34975,879365,081.8 046.9,20-1810SR-PR-301-1815-08180469-0020A-7,20,17.618,33.6577,5.567,24.339579999999998,102.2
34975,879366,081.8 046.9,20-1810SR-PR-301-1815-08180469-0025A-3,25,16.999,33.6332,5.441,24.468529999999998,98.68
34975,879367,081.8 046.9,20-1810SR-PR-301-1815-08180469-0030A-7,30,16.602,33.6174,5.445,24.54945,97.98
34975,879368,081.8 046.9,20-1810SR-PR-301-1815-08180469-0034A-3,34,16.007,33.5907,5.372,24.665429999999997,95.53
34975,879369,081.8 046.9,20-1810SR-PR-301-1815-08180469-0044A-3,44,14.841,33.5524,5.209,24.89404,90.47
34975,879370,081.8 046.9,20-1810SR-PR-301-1815-08180469-0050A-7,50,13.745,33.5362,4.907,25.11225,83.32
34975,879371,081.8 046.9,20-1810SR-PR-301-1815-08180469-0051A-3,51,13.704,33.5355,4.873,25.120160000000002,82.68
34975,879372,081.8 046.9,20-1810SR-PR-301-1815-08180469-0058A-3,58,13.122,33.5412,4.633,25.2424,77.66
34975,879373,081.8 046.9,20-1810SR-PR-301-1815-08180469-0064A-3,64,12.776,33.545,4.499,25.31392,74.88
34975,879374,081.8 046.9,20-1810SR-PR-301-1815-08180469-0070A-3,70,12.285,33.5517,4.345,25.41429,71.57
34975,879375,081.8 046.9,20-1810SR-PR-301-1815-08180469-0075A-7,75,11.998,33.5787,4.217,25.48985,69.05
34975,879376,081.8 046.9,20-1810SR-PR-301-1815-08180469-0085A-3,85,11.328,33.6143,3.779,25.64172,61.01
34975,879377,081.8 046.9,20-1810SR-PR-301-1815-08180469-0100A-3,100,10.463,33.7146,3.221,25.873639999999998,51.07
34975,879378,081.8 046.9,20-1810SR-PR-301-1815-08180469-0121A-3,121,9.992,33.7983,2.892,26.020039999999998,45.4
34975,879379,081.8 046.9,20-1810SR-PR-301-1815-08180469-0125A-7,125,9.983,33.8044,2.893,26.02647,45.41
34975,879380,081.8 046.9,20-1810SR-PR-301-1815-08180469-0140A-3,140,9.708,33.8694,2.627,26.12361,41.0
34975,879381,081.8 046.9,20-1810SR-PR-301-1815-08180469-0150A-7,150,9.515,33.9139,2.53,26.19045,39.33
34975,879382,081.8 046.9,20-1810SR-PR-301-1815-08180469-0170A-5,170,9.344,33.9741,2.217,26.26602,34.34
34975,879383,081.8 046.9,20-1810SR-PR-301-1815-08180469-0200A-3,200,9.083,34.0615,1.726,26.377270000000003,26.59
34975,879384,081.8 046.9,20-1810SR-PR-301-1815-08180469-0232A-3,232,8.835,34.1242,1.283,26.466540000000002,19.67
34975,879385,081.8 046.9,20-1810SR-PR-301-1815-08180469-0250A-7,250,8.71,34.1465,1.124,26.50406,17.18
34975,879386,081.8 046.9,20-1810SR-PR-301-1815-08180469-0271A-3,271,8.531,34.1571,1.011,26.54059,15.39
34975,879387,081.8 046.9,20-1810SR-PR-301-1815-08180469-0300A-7,300,8.322,34.1788,0.839,26.590259999999997,12.71
34975,879388,081.8 046.9,20-1810SR-PR-301-1815-08180469-0321A-3,321,8.033,34.1932,0.601,26.645259999999997,9.05
34975,879389,081.8 046.9,20-1810SR-PR-301-1815-08180469-0381A-3,381,7.565,34.2098,0.407,26.727829999999997,6.06
34975,879390,081.8 046.9,20-1810SR-PR-301-1815-08180469-0400A-7,400,7.468,34.2196,0.352,26.74982,5.23
34975,879391,081.8 046.9,20-1810SR-PR-301-1815-08180469-0440A-3,440,6.99,34.2308,0.181,26.825840000000003,2.66
34975,879392,081.8 046.9,20-1810SR-PR-301-1815-08180469-0500A-7,500,6.705,34.2477,0.034,26.878909999999998,0.5
34975,879393,081.8 046.9,20-1810SR-PR-301-1815-08180469-0515A-3,515,6.679,34.2444,0.034,26.880129999999998,0.5
34975,879394,081.8 046.9,20-1810SR-PR-301-1815-08180469-0540A-3,540,6.596,34.2435,0.01,26.890959999999996,0.15
34975,879395,081.8 046.9,20-1810SR-PR-301-1815-08180469-0568A-3,568,6.589,34.2476,0.017,26.89582,0.25
34976,879396,083.3 039.4,20-1810SR-MX-302-0045-08330394-0000A-7,0,18.889,33.6741,5.863,24.03722,110.3
34976,879397,083.3 039.4,20-1810SR-MX-302-0045-08330394-0002A-3,2,18.889,33.6741,5.863,24.0374,110.3
34976,879398,083.3 039.4,20-1810SR-MX-302-0045-08330394-0005A-3,5,18.804,33.67,5.908,24.05592,110.96
34976,879399,083.3 039.4,20-1810SR-MX-302-0045-08330394-0010A-3,10,18.693,33.6654,5.935,24.080679999999997,111.23
34976,879400,083.3 039.4,20-1810SR-MX-302-0045-08330394-0010B-6,10,18.693,33.6675,,24.0823,
34976,879401,083.3 039.4,20-1810SR-MX-302-0045-08330394-0015A-3,15,18.45,33.657,5.942,24.13524,110.84
34977,879402,083.3 040.6,20-1810SR-MX-302-0138-08330406-0000A-7,0,18.984,33.6745,5.782,24.01354,108.97
34977,879403,083.3 040.6,20-1810SR-MX-302-0138-08330406-0002A-3,2,18.984,33.6745,5.782,24.013720000000003,108.97
34977,879404,083.3 040.6,20-1810SR-MX-302-0138-08330406-0005A-3,5,18.978,33.6771,5.803,24.01749,109.35
34977,879405,083.3 040.6,20-1810SR-MX-302-0138-08330406-0010A-3,10,18.799,33.6599,5.935,24.0499,111.45
34977,879406,083.3 040.6,20-1810SR-MX-302-0138-08330406-0010B-6,9,18.799,33.6611,,24.0508,
34977,879407,083.3 040.6,20-1810SR-MX-302-0138-08330406-0020A-3,20,17.161,33.5898,5.809,24.39663,105.66
34977,879408,083.3 040.6,20-1810SR-MX-302-0138-08330406-0025A-3,25,16.828,33.5822,5.754,24.46949,103.98
34978,879409,083.3 042.0,20-1810SR-MX-302-0321-08330420-0000A-7,0,18.985,33.6717,5.688,24.01115,107.2
34978,879410,083.3 042.0,20-1810SR-MX-302-0321-08330420-0002A-3,2,18.985,33.6717,5.688,24.011329999999997,107.2
34978,879411,083.3 042.0,20-1810SR-MX-302-0321-08330420-0010A-3,10,18.95,33.6676,5.721,24.01776,107.74
34978,879412,083.3 042.0,20-1810SR-MX-302-0321-08330420-0010B-6,10,18.95,33.6682,,24.0182,
34978,879413,083.3 042.0,20-1810SR-MX-302-0321-08330420-0020A-3,20,18.484,33.6495,5.796,24.1215,108.18
34978,879414,083.3 042.0,20-1810SR-MX-302-0321-08330420-0030A-3,30,16.677,33.5778,5.745,24.50166,103.51
34978,879415,083.3 042.0,20-1810SR-MX-302-0321-08330420-0040A-3,40,15.524,33.5161,5.763,24.7166,101.45
34978,879416,083.3 042.0,20-1810SR-MX-302-0321-08330420-0050A-3,50,13.239,33.5009,5.169,25.18742,86.84
34978,879417,083.3 042.0,20-1810SR-MX-302-0321-08330420-0060A-3,60,12.376,33.5232,4.668,25.374270000000003,77.03
34978,879418,083.3 042.0,20-1810SR-MX-302-0321-08330420-0070A-3,70,12.025,33.54,4.329,25.45448,70.91
34978,879419,083.3 042.0,20-1810SR-MX-302-0321-08330420-0075A-7,75,11.912,33.5538,4.272,25.486639999999998,69.81
34978,879420,083.3 042.0,20-1810SR-MX-302-0321-08330420-0085A-3,85,11.677,33.5785,4.041,25.55,65.71
34978,879421,083.3 042.0,20-1810SR-MX-302-0321-08330420-0100A-3,100,10.691,33.6647,3.535,25.79511,56.31
34978,879422,083.3 042.0,20-1810SR-MX-302-0321-08330420-0125A-3,125,10.423,33.7263,3.214,25.89069,50.91
34979,879423,083.3 051.0,20-1810SR-MX-298-0341-08330510-0000A-7,0,17.228,33.6679,5.438,24.43907,99.1
34979,879424,083.3 051.0,20-1810SR-MX-298-0341-08330510-0002A-3,2,17.228,33.6679,5.438,24.43923,99.1
34979,879425,083.3 051.0,20-1810SR-MX-298-0341-08330510-0010A-3,10,16.99,33.6526,5.427,24.484370000000002,98.43
34979,879426,083.3 051.0,20-1810SR-MX-298-0341-08330510-0010B-6,10,16.99,33.6546,,24.4859,
34979,879427,083.3 051.0,20-1810SR-MX-298-0341-08330510-0020A-3,20,15.244,33.5711,5.445,24.81931,95.35
34979,879428,083.3 051.0,20-1810SR-MX-298-0341-08330510-0030A-3,30,12.691,33.5009,4.939,25.29456,82.04
34979,879429,083.3 051.0,20-1810SR-MX-298-0341-08330510-0040A-3,40,12.297,33.5533,4.5,25.411739999999998,74.15
34979,879430,083.3 051.0,20-1810SR-MX-298-0341-08330510-0050A-3,50,12.164,33.5699,4.388,25.45044,72.1
34979,879431,083.3 051.0,20-1810SR-MX-298-0341-08330510-0060A-3,60,11.093,33.6111,3.799,25.68047,61.03
34979,879432,083.3 051.0,20-1810SR-MX-298-0341-08330510-0070A-3,70,10.749,33.6565,3.626,25.77729,57.83
34979,879433,083.3 051.0,20-1810SR-MX-298-0341-08330510-0075A-7,75,10.666,33.6693,3.58,25.802020000000002,57.0
34979,879434,083.3 051.0,20-1810SR-MX-298-0341-08330510-0080A-3,80,10.508,33.6846,3.489,25.84165,55.36
34979,879435,083.3 051.0,20-1810SR-MX-298-0341-08330510-0090A-3,90,10.236,33.7668,3.109,25.95293,49.06
34980,879436,083.3 055.0,20-1810SR-MX-297-2348-08330550-0000A-7,0,17.876,33.687,5.601,24.29795,103.37
34980,879437,083.3 055.0,20-1810SR-MX-297-2348-08330550-0002A-3,2,17.876,33.687,5.601,24.29811,103.36
34980,879438,083.3 055.0,20-1810SR-MX-297-2348-08330550-0010A-3,10,17.87,33.6885,5.586,24.301379999999998,103.07
34980,879439,083.3 055.0,20-1810SR-MX-297-2348-08330550-0011B-6,10,17.87,33.6879,,24.3009,
34980,879440,083.3 055.0,20-1810SR-MX-297-2348-08330550-0020A-3,20,17.839,33.6867,5.582,24.30836,102.93
34980,879441,083.3 055.0,20-1810SR-MX-297-2348-08330550-0030A-3,30,17.228,33.6523,5.562,24.429470000000002,101.34
34980,879442,083.3 055.0,20-1810SR-MX-297-2348-08330550-0040A-3,40,15.144,33.5627,5.388,24.83604,94.15
34980,879443,083.3 055.0,20-1810SR-MX-297-2348-08330550-0050A-3,50,13.256,33.5399,4.971,25.2142,83.56
34980,879444,083.3 055.0,20-1810SR-MX-297-2348-08330550-0060A-3,60,12.37,33.5418,4.503,25.38985,74.3
34980,879445,083.3 055.0,20-1810SR-MX-297-2348-08330550-0070A-3,70,11.56,33.5782,4.162,25.57062,67.52
34980,879446,083.3 055.0,20-1810SR-MX-298-0937-08330550-0075A-7,75,11.241,33.6106,4.061,25.654139999999998,65.44
34980,879447,083.3 055.0,20-1810SR-MX-297-2348-08330550-0085A-3,85,10.761,33.6425,3.697,25.7649,58.97
34980,879448,083.3 055.0,20-1810SR-MX-297-2348-08330550-0100A-3,100,10.413,33.6951,3.445,25.867060000000002,54.55
34980,879449,083.3 055.0,20-1810SR-MX-297-2348-08330550-0120A-3,120,9.723,33.806,2.947,26.07084,45.99
34980,879450,083.3 055.0,20-1810SR-MX-298-0937-08330550-0125A-7,125,9.613,33.8383,2.905,26.11439,45.24
34980,879451,083.3 055.0,20-1810SR-MX-297-2348-08330550-0141A-3,141,9.434,33.9015,2.633,26.19361,40.85
34980,879452,083.3 055.0,20-1810SR-MX-298-0937-08330550-0150A-7,150,9.408,33.9339,2.521,26.22349,39.1
34980,879453,083.3 055.0,20-1810SR-MX-297-2348-08330550-0171A-3,171,9.281,33.9812,2.289,26.28176,35.41
34980,879454,083.3 055.0,20-1810SR-MX-298-0937-08330550-0200A-7,200,9.032,34.0385,2.037,26.367340000000002,31.35
34980,879455,083.3 055.0,20-1810SR-MX-297-2348-08330550-0201A-3,201,9.023,34.0357,2.041,26.366609999999998,31.4
34980,879456,083.3 055.0,20-1810SR-MX-297-2348-08330550-0230A-3,230,8.718,34.1047,1.719,26.469379999999997,26.28
34980,879457,083.3 055.0,20-1810SR-MX-298-0937-08330550-0250A-7,250,8.54,34.131,1.572,26.51806,23.94
34980,879458,083.3 055.0,20-1810SR-MX-297-2348-08330550-0270A-3,270,8.442,34.1515,1.418,26.54973,21.54
34980,879459,083.3 055.0,20-1810SR-MX-298-0937-08330550-0300A-7,300,8.28,34.1839,1.208,26.60057,18.29
34980,879460,083.3 055.0,20-1810SR-MX-297-2348-08330550-0320A-3,320,8.194,34.1885,1.115,26.61768,16.85
34980,879461,083.3 055.0,20-1810SR-MX-297-2348-08330550-0380A-3,380,7.593,34.2115,0.845,26.72516,12.59
34980,879462,083.3 055.0,20-1810SR-MX-298-0937-08330550-0400A-7,400,7.22,34.2129,0.738,26.77917,10.9
34980,879463,083.3 055.0,20-1810SR-MX-297-2348-08330550-0440A-3,440,6.961,34.2536,0.537,26.84774,7.89
34980,879464,083.3 055.0,20-1810SR-MX-298-0937-08330550-0500A-7,500,6.545,34.2701,0.422,26.917609999999996,6.14
34980,879465,083.3 055.0,20-1810SR-MX-297-2348-08330550-0516A-3,516,6.446,34.2766,0.377,26.936,5.47
34981,879466,083.3 060.0,20-1810SR-PR-297-1915-08330600-0000A-7,0,17.803,33.6447,5.484,24.28329,101.04
34981,879467,083.3 060.0,20-1810SR-PR-297-1915-08330600-0003A-3,3,17.803,33.6447,5.484,24.28353,101.04
34981,879468,083.3 060.0,20-1810SR-PR-298-1536-08330600-0010A-7,10,17.786,33.6458,5.473,24.289070000000002,100.8
34981,879469,083.3 060.0,20-1810SR-PR-297-1915-08330600-0013A-3,13,17.782,33.6443,5.479,24.28914,100.9
34981,879470,083.3 060.0,20-1810SR-PR-297-1915-08330600-0013B-6,12,17.782,33.6435,,24.2885,
34981,879471,083.3 060.0,20-1810SR-PR-297-1915-08330600-0013C-6,13,17.782,33.6447,,24.2894,
34981,879472,083.3 060.0,20-1810SR-PR-297-1915-08330600-0016A-3,16,17.774,33.6455,5.469,24.29224,100.7
34981,879473,083.3 060.0,20-1810SR-PR-298-1536-08330600-0020A-7,20,17.766,33.6459,5.471,24.294810000000002,100.72
34981,879474,083.3 060.0,20-1810SR-PR-297-1915-08330600-0028A-3,28,17.749,33.6436,5.458,24.29782,100.45
34981,879475,083.3 060.0,20-1810SR-PR-298-1536-08330600-0030A-7,30,17.747,33.6449,5.455,24.29946,100.39
34981,879476,083.3 060.0,20-1810SR-PR-297-1915-08330600-0038A-3,38,17.427,33.6252,5.461,24.36194,99.86
34981,879477,083.3 060.0,20-1810SR-PR-297-1915-08330600-0048A-3,48,14.635,33.4718,5.464,24.87629,94.45
34981,879478,083.3 060.0,20-1810SR-PR-298-1536-08330600-0050A-7,50,14.557,33.4751,5.464,24.895570000000003,94.3
34981,879479,083.3 060.0,20-1810SR-PR-297-1915-08330600-0055A-3,55,14.2,33.4559,5.467,24.956310000000002,93.66
34981,879480,083.3 060.0,20-1810SR-PR-297-1915-08330600-0055B-6,54,14.2,33.4571,,24.9572,
34981,879481,083.3 060.0,20-1810SR-PR-297-1915-08330600-0063A-3,63,13.867,33.4544,5.47,25.024729999999998,93.06
34981,879482,083.3 060.0,20-1810SR-PR-297-1915-08330600-0074A-3,74,13.488,33.447,5.358,25.096970000000002,90.44
34981,879483,083.3 060.0,20-1810SR-PR-298-1536-08330600-0075A-7,75,13.396,33.4458,5.344,25.11467,90.04
34981,879484,083.3 060.0,20-1810SR-PR-297-1915-08330600-0086A-3,86,12.535,33.4569,5.078,25.2936,84.04
34981,879485,083.3 060.0,20-1810SR-PR-297-1915-08330600-0100A-3,100,11.464,33.5349,4.473,25.55591,72.39
34981,879486,083.3 060.0,20-1810SR-PR-297-1915-08330600-0121A-3,121,10.364,33.6597,3.734,25.84873,59.05
34981,879487,083.3 060.0,20-1810SR-PR-298-1536-08330600-0125A-7,125,10.207,33.6898,3.644,25.899179999999998,57.44
34981,879488,083.3 060.0,20-1810SR-PR-297-1915-08330600-0141A-3,141,9.777,33.7516,3.36,26.02019,52.48
34981,879489,083.3 060.0,20-1810SR-PR-298-1536-08330600-0150A-7,150,9.549,33.7875,3.238,26.08607,50.33
34981,879490,083.3 060.0,20-1810SR-PR-297-1915-08330600-0171A-3,171,9.112,33.881,2.863,26.23034,44.1
34981,879491,083.3 060.0,20-1810SR-PR-298-1536-08330600-0200A-7,200,8.54,33.9806,2.633,26.39848,40.06
34981,879492,083.3 060.0,20-1810SR-PR-297-1915-08330600-0202A-3,202,8.51,33.9801,2.612,26.40273,39.71
34981,879493,083.3 060.0,20-1810SR-PR-297-1915-08330600-0231A-3,231,8.024,34.0483,2.002,26.53002,30.11
34981,879494,083.3 060.0,20-1810SR-PR-298-1536-08330600-0250A-7,250,7.907,34.0725,1.802,26.56676,27.04
34981,879495,083.3 060.0,20-1810SR-PR-297-1915-08330600-0270A-3,270,7.806,34.0777,1.694,26.586140000000004,25.36
34981,879496,083.3 060.0,20-1810SR-PR-298-1536-08330600-0300A-7,300,7.643,34.1215,1.358,26.644920000000003,20.26
34981,879497,083.3 060.0,20-1810SR-PR-297-1915-08330600-0321A-3,321,7.502,34.1212,1.276,26.665340000000004,18.97
34981,879498,083.3 060.0,20-1810SR-PR-297-1915-08330600-0380A-3,380,6.973,34.1524,0.924,26.764770000000002,13.57
34981,879499,083.3 060.0,20-1810SR-PR-298-1536-08330600-0400A-7,400,6.811,34.1642,0.83,26.796390000000002,12.14
34981,879500,083.3 060.0,20-1810SR-PR-297-1915-08330600-0441A-3,441,6.496,34.1942,0.618,26.862609999999997,8.98
34981,879501,083.3 060.0,20-1810SR-PR-298-1536-08330600-0500A-7,500,6.007,34.25,0.396,26.97032,5.69
34981,879502,083.3 060.0,20-1810SR-PR-297-1915-08330600-0516A-3,516,5.914,34.2581,0.35,26.98862,5.02
34982,879503,083.3 070.0,20-1810SR-MX-297-1251-08330700-0000A-7,0,18.146,33.6926,5.441,24.23624,100.94
34982,879504,083.3 070.0,20-1810SR-MX-297-1251-08330700-0003A-3,3,18.146,33.6926,5.441,24.23649,100.94
34982,879505,083.3 070.0,20-1810SR-MX-297-1251-08330700-0010A-3,10,18.147,33.6927,5.444,24.23692,100.99
34982,879506,083.3 070.0,20-1810SR-MX-297-1251-08330700-0010B-6,10,18.147,33.6903,,24.2351,
34982,879507,083.3 070.0,20-1810SR-MX-297-1251-08330700-0020A-3,20,18.149,33.6925,5.428,24.23711,100.69
34982,879508,083.3 070.0,20-1810SR-MX-297-1251-08330700-0030A-3,30,18.149,33.6909,5.41,24.236729999999998,100.36
